ParentCustomer,ChildCustomer
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,22932.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,32900.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7906.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,19475.0
2815.0,19475.0
2815.0,7833.0
2815.0,7833.0
2815.0,7833.0
2815.0,7833.0
2815.0,7833.0
2815.0,7833.0
2815.0,7833.0
2815.0,7904.0
2815.0,7904.0
2815.0,7904.0
2815.0,4845.0
2815.0,4845.0
2815.0,4845.0
2815.0,7895.0
2815.0,7895.0
2815.0,4848.0
2815.0,2815.0
2815.0,41795.0
2815.0,41795.0
2815.0,23787.0
2815.0,24735.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,7908.0
2815.0,23787.0
2815.0,18895.0
2815.0,18895.0
2815.0,18895.0
2815.0,18895.0
2815.0,18895.0
2815.0,18895.0
2815.0,18895.0
2815.0,18895.0
2815.0,18895.0
2815.0,18895.0
2815.0,18895.0
2815.0,18895.0
2815.0,18895.0
2815.0,18895.0
2815.0,4868.0
2815.0,4868.0
2815.0,4868.0
2815.0,4868.0
2815.0,4868.0
2815.0,23787.0
2815.0,5010.0
2815.0,5010.0
2815.0,7833.0
2815.0,7833.0
2815.0,4729.0
2815.0,4729.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,24735.0
2815.0,24735.0
2815.0,24735.0
2815.0,24735.0
2815.0,24735.0
2815.0,24735.0
2815.0,24735.0
2815.0,24735.0
2815.0,24735.0
2815.0,24735.0
2815.0,24735.0
2815.0,24735.0
2815.0,24735.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,7917.0
2815.0,27324.0
2815.0,27324.0
2815.0,27324.0
2815.0,27324.0
2815.0,7925.0
2815.0,7925.0
2815.0,7925.0
2815.0,7925.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,5054.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,23787.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,17200.0
2815.0,2815.0
2815.0,4759.0
2815.0,4759.0
2815.0,4759.0
2815.0,4759.0
2815.0,25711.0
2815.0,25711.0
2815.0,25711.0
2815.0,7872.0
2815.0,7872.0
2815.0,7872.0
2815.0,7852.0
2815.0,7852.0
2815.0,7852.0
2815.0,7852.0
2815.0,7852.0
2815.0,4873.0
2815.0,4873.0
2815.0,4844.0
2815.0,4844.0
2815.0,4844.0
2815.0,4781.0
2815.0,4781.0
2815.0,4781.0
2815.0,7908.0
2815.0,4759.0
2815.0,4759.0
2815.0,4759.0
2815.0,4759.0
2815.0,4759.0
2815.0,4759.0
2815.0,4759.0
2815.0,4855.0
2815.0,4855.0
2815.0,4855.0
2815.0,4855.0
2815.0,4855.0
2815.0,7917.0
2815.0,7917.0
2815.0,7917.0
2815.0,7917.0
2815.0,7917.0
2815.0,7917.0
2815.0,4845.0
2815.0,4845.0
2815.0,4845.0
2815.0,4845.0
2815.0,4845.0
2815.0,8056.0
2815.0,8056.0
2815.0,8056.0
2815.0,8056.0
2815.0,8056.0
2815.0,8056.0
2815.0,4873.0
2815.0,4446.0
2815.0,4446.0
2815.0,4446.0
2815.0,4446.0
2815.0,4446.0
2815.0,4446.0
2815.0,4446.0
2815.0,4446.0
2815.0,22618.0
2815.0,22618.0
2815.0,5050.0
2815.0,5050.0
2815.0,17505.0
2815.0,17505.0
2815.0,17505.0
2815.0,17505.0
2815.0,17505.0
2815.0,20575.0
2815.0,20575.0
2815.0,20575.0
2815.0,20575.0
2815.0,20575.0
2815.0,20575.0
2815.0,20575.0
2815.0,20575.0
2815.0,20575.0
2815.0,20575.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,4896.0
2815.0,5058.0
2815.0,5058.0
2815.0,5058.0
2815.0,5058.0
2815.0,5058.0
2815.0,5058.0
2815.0,5058.0
2815.0,5058.0
2815.0,17541.0
2815.0,17541.0
2815.0,17541.0
2815.0,17541.0
2815.0,17541.0
2815.0,17541.0
2815.0,4391.0
2815.0,4391.0
2815.0,4806.0
2815.0,4806.0
2815.0,4806.0
2815.0,7892.0
2815.0,7892.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
2815.0,4473.0
